variety_name,week_number,cost,production,farm_name,cut
DILETTA_CREMA,9,0,0,LA GAITANA,
DON_PEDRO,9,0,0,LA GAITANA,
FAITH,9,0,0,LA GAITANA,
FARIETA,9,0,0,LA GAITANA,
FAUSTO,9,0,0,LA GAITANA,
FREDY,9,0,0,LA GAITANA,
GLADYS,9,0,0,LA GAITANA,
GOBI,9,0,0,LA GAITANA,
GOBLIN,9,0,0,LA GAITANA,
GOLEM,9,0,0,LA GAITANA,
HELIOS,9,0,0,LA GAITANA,
ISOLA,9,0,0,LA GAITANA,
KINO_SPORT,9,0,0,LA GAITANA,
KOMACHI,9,0,0,LA GAITANA,
LIGHT_STAR,9,0,0,LA GAITANA,
LIZZY,9,0,0,LA GAITANA,
MADELON,9,0,0,LA GAITANA,
MEGAN,9,0,0,LA GAITANA,
MELODIA,9,0,0,LA GAITANA,
MIZUKI,9,0,0,LA GAITANA,
MONTOYA,9,0,0,LA GAITANA,
PELAYO,9,0,0,LA GAITANA,
POLIMNIA,9,0,0,LA GAITANA,
SOLEX,9,0,0,LA GAITANA,
SUMATRA,9,0,0,LA GAITANA,
TENDERLY,9,0,0,LA GAITANA,
VORAGINE,9,0,0,LA GAITANA,
WALKER,9,0,0,LA GAITANA,
ZAPOTE,9,0,0,LA GAITANA,
ZURIGO,9,0,0,LA GAITANA,
ALI_BABA,10,0,0,LA GAITANA,1
AMOROSA,10,0,0,LA GAITANA,1
ANTIGUA,10,0,0,LA GAITANA,1
ARMONIA,10,0,0,LA GAITANA,1
BIZET,10,0,0,LA GAITANA,1
CAROLINE_GOLD,10,0,0,LA GAITANA,1
CHELO,10,0,0,LA GAITANA,1
DILETTA,10,0,0,LA GAITANA,1
DONCEL,10,0,0,LA GAITANA,1
FARIDA,10,0,0,LA GAITANA,1
EXTASIS,10,0,0,LA GAITANA,1
FUENTE,10,0,0,LA GAITANA,1
GRANSOLE,10,0,0,LA GAITANA,1
IKEBANA,10,0,0,LA GAITANA,1
ILUSION,10,0,0,LA GAITANA,1
JOBIM,10,0,0,LA GAITANA,1
NAUTILUS,10,0,0,LA GAITANA,1
NEON,10,0,0,LA GAITANA,1
LEGE_MARRONE,10,0,0,LA GAITANA,1
MOONLIGHT,10,0,0,LA GAITANA,1
NEW_YORK,10,0,0,LA GAITANA,1
NOVIA,10,0,0,LA GAITANA,1
RANDAL,10,0,0,LA GAITANA,1
RODAS,10,0,0,LA GAITANA,1
HAWAI,10,0,0,LA GAITANA,1
SORRISO,10,0,0,LA GAITANA,1
TINGUA,10,0,0,LA GAITANA,1
ZAFIRO,10,0,0,LA GAITANA,1
ZENIT,10,0,0,LA GAITANA,1
HERMES,10,0,0,LA GAITANA,1
ZEPPELIN,10,0,0,LA GAITANA,1
KINO,10,0,0,LA GAITANA,1
VELVET,10,0,0,LA GAITANA,1
TANGELO,10,0,0,LA GAITANA,1
ORANGE_FLAME,10,0,0,LA GAITANA,1
TRUENO,10,0,0,LA GAITANA,1
AMBROSE,10,0,0,LA GAITANA,1
ANDINO,10,0,0,LA GAITANA,1
BOUZERON,10,0,0,LA GAITANA,1
CAPRICHO,10,0,0,LA GAITANA,1
CAROCHE,10,0,0,LA GAITANA,1
CAROLINE,10,0,0,LA GAITANA,1
DANDY,10,0,0,LA GAITANA,1
DANIKO,10,0,0,LA GAITANA,1
DILETTA_CREMA,10,0,0,LA GAITANA,1
DON_PEDRO,10,0,0,LA GAITANA,1
FAITH,10,0,0,LA GAITANA,1
FARIETA,10,0,0,LA GAITANA,1
FAUSTO,10,0,0,LA GAITANA,1
FREDY,10,0,0,LA GAITANA,1
GLADYS,10,0,0,LA GAITANA,1
GOBI,10,0,0,LA GAITANA,1
GOBLIN,10,0,0,LA GAITANA,1
GOLEM,10,0,0,LA GAITANA,1
HELIOS,10,0,0,LA GAITANA,1
ISOLA,10,0,0,LA GAITANA,1
KINO_SPORT,10,0,0,LA GAITANA,1
KOMACHI,10,0,0,LA GAITANA,1
LIGHT_STAR,10,0,0,LA GAITANA,1
LIZZY,10,0,0,LA GAITANA,1
MADELON,10,0,0,LA GAITANA,1
MEGAN,10,0,0,LA GAITANA,1
MELODIA,10,0,0,LA GAITANA,1
MIZUKI,10,0,0,LA GAITANA,1
MONTOYA,10,0,0,LA GAITANA,1
PELAYO,10,0,0,LA GAITANA,1
POLIMNIA,10,0,0,LA GAITANA,1
SOLEX,10,0,0,LA GAITANA,1
SUMATRA,10,0,0,LA GAITANA,1
TENDERLY,10,0,0,LA GAITANA,1
VORAGINE,10,0,0,LA GAITANA,1
WALKER,10,0,0,LA GAITANA,1
ZAPOTE,10,0,0,LA GAITANA,1
ZURIGO,10,0,0,LA GAITANA,1
ALI_BABA,11,0,0,LA GAITANA,
AMOROSA,11,0,0,LA GAITANA,
ANTIGUA,11,0,0,LA GAITANA,
ARMONIA,11,0,0,LA GAITANA,
BIZET,11,0,0,LA GAITANA,
CAROLINE_GOLD,11,0,0,LA GAITANA,
CHELO,11,0,0,LA GAITANA,
DILETTA,11,0,0,LA GAITANA,
DONCEL,11,0,0,LA GAITANA,
FARIDA,11,0,0,LA GAITANA,
EXTASIS,11,0,0,LA GAITANA,
FUENTE,11,0,0,LA GAITANA,
GRANSOLE,11,0,0,LA GAITANA,
IKEBANA,11,0,0,LA GAITANA,
ILUSION,11,0,0,LA GAITANA,
JOBIM,11,0,0,LA GAITANA,
NAUTILUS,11,0,0,LA GAITANA,
NEON,11,0,0,LA GAITANA,
LEGE_MARRONE,11,0,0,LA GAITANA,
MOONLIGHT,11,0,0,LA GAITANA,
NEW_YORK,11,0,0,LA GAITANA,
NOVIA,11,0,0,LA GAITANA,
RANDAL,11,0,0,LA GAITANA,
RODAS,11,0,0,LA GAITANA,
HAWAI,11,0,0,LA GAITANA,
SORRISO,11,0,0,LA GAITANA,
TINGUA,11,0,0,LA GAITANA,
ZAFIRO,11,0,0,LA GAITANA,
ZENIT,11,0,0,LA GAITANA,
HERMES,11,0,0,LA GAITANA,
ZEPPELIN,11,0,0,LA GAITANA,
KINO,11,0,0,LA GAITANA,
VELVET,11,0,0,LA GAITANA,
TANGELO,11,0,0,LA GAITANA,
ORANGE_FLAME,11,0,0,LA GAITANA,
TRUENO,11,0,0,LA GAITANA,
AMBROSE,11,0,0,LA GAITANA,
ANDINO,11,0,0,LA GAITANA,
BOUZERON,11,0,0,LA GAITANA,
CAPRICHO,11,0,0,LA GAITANA,
CAROCHE,11,0,0,LA GAITANA,
CAROLINE,11,0,0,LA GAITANA,
DANDY,11,0,0,LA GAITANA,
DANIKO,11,0,0,LA GAITANA,
DILETTA_CREMA,11,0,0,LA GAITANA,
DON_PEDRO,11,0,0,LA GAITANA,
FAITH,11,0,0,LA GAITANA,
FARIETA,11,0,0,LA GAITANA,
FAUSTO,11,0,0,LA GAITANA,
FREDY,11,0,0,LA GAITANA,
GLADYS,11,0,0,LA GAITANA,
GOBI,11,0,0,LA GAITANA,
GOBLIN,11,0,0,LA GAITANA,
GOLEM,11,0,0,LA GAITANA,
HELIOS,11,0,0,LA GAITANA,
ISOLA,11,0,0,LA GAITANA,
KINO_SPORT,11,0,0,LA GAITANA,
KOMACHI,11,0,0,LA GAITANA,
LIGHT_STAR,11,0,0,LA GAITANA,
LIZZY,11,0,0,LA GAITANA,
MADELON,11,0,0,LA GAITANA,
MEGAN,11,0,0,LA GAITANA,
MELODIA,11,0,0,LA GAITANA,
MIZUKI,11,0,0,LA GAITANA,
MONTOYA,11,0,0,LA GAITANA,
PELAYO,11,0,0,LA GAITANA,
POLIMNIA,11,0,0,LA GAITANA,
SOLEX,11,0,0,LA GAITANA,
SUMATRA,11,0,0,LA GAITANA,
TENDERLY,11,0,0,LA GAITANA,
VORAGINE,11,0,0,LA GAITANA,
WALKER,11,0,0,LA GAITANA,
ZAPOTE,11,0,0,LA GAITANA,
ZURIGO,11,0,0,LA GAITANA,
ALI_BABA,12,0,0,LA GAITANA,
AMOROSA,12,0,0,LA GAITANA,
ANTIGUA,12,0,0,LA GAITANA,
ARMONIA,12,0,0,LA GAITANA,
BIZET,12,0,0,LA GAITANA,
CAROLINE_GOLD,12,0,0,LA GAITANA,
CHELO,12,0,0,LA GAITANA,
DILETTA,12,0,0,LA GAITANA,
DONCEL,12,0,0,LA GAITANA,
FARIDA,12,0,0,LA GAITANA,
EXTASIS,12,0,0,LA GAITANA,
FUENTE,12,0,0,LA GAITANA,
GRANSOLE,12,0,0,LA GAITANA,
IKEBANA,12,0,0,LA GAITANA,
ILUSION,12,0,0,LA GAITANA,
JOBIM,12,0,0,LA GAITANA,
NAUTILUS,12,0,0,LA GAITANA,
NEON,12,0,0,LA GAITANA,
LEGE_MARRONE,12,0,0,LA GAITANA,
MOONLIGHT,12,0,0,LA GAITANA,
NEW_YORK,12,0,0,LA GAITANA,
NOVIA,12,0,0,LA GAITANA,
RANDAL,12,0,0,LA GAITANA,
RODAS,12,0,0,LA GAITANA,
HAWAI,12,0,0,LA GAITANA,
SORRISO,12,0,0,LA GAITANA,
TINGUA,12,0,0,LA GAITANA,
ZAFIRO,12,0,0,LA GAITANA,
ZENIT,12,0,0,LA GAITANA,
HERMES,12,0,0,LA GAITANA,
ZEPPELIN,12,0,0,LA GAITANA,
KINO,12,0,0,LA GAITANA,
VELVET,12,0,0,LA GAITANA,
TANGELO,12,0,0,LA GAITANA,
ORANGE_FLAME,12,0,0,LA GAITANA,
TRUENO,12,0,0,LA GAITANA,
AMBROSE,12,0,0,LA GAITANA,
ANDINO,12,0,0,LA GAITANA,
BOUZERON,12,0,0,LA GAITANA,
CAPRICHO,12,0,0,LA GAITANA,
CAROCHE,12,0,0,LA GAITANA,
CAROLINE,12,0,0,LA GAITANA,
DANDY,12,0,0,LA GAITANA,
DANIKO,12,0,0,LA GAITANA,
DILETTA_CREMA,12,0,0,LA GAITANA,
DON_PEDRO,12,0,0,LA GAITANA,
FAITH,12,0,0,LA GAITANA,
FARIETA,12,0,0,LA GAITANA,
FAUSTO,12,0,0,LA GAITANA,
FREDY,12,0,0,LA GAITANA,
GLADYS,12,0,0,LA GAITANA,
GOBI,12,0,0,LA GAITANA,
GOBLIN,12,0,0,LA GAITANA,
GOLEM,12,0,0,LA GAITANA,
HELIOS,12,0,0,LA GAITANA,
ISOLA,12,0,0,LA GAITANA,
KINO_SPORT,12,0,0,LA GAITANA,
KOMACHI,12,0,0,LA GAITANA,
LIGHT_STAR,12,0,0,LA GAITANA,
LIZZY,12,0,0,LA GAITANA,
MADELON,12,0,0,LA GAITANA,
MEGAN,12,0,0,LA GAITANA,
MELODIA,12,0,0,LA GAITANA,
MIZUKI,12,0,0,LA GAITANA,
MONTOYA,12,0,0,LA GAITANA,
PELAYO,12,0,0,LA GAITANA,
POLIMNIA,12,0,0,LA GAITANA,
SOLEX,12,0,0,LA GAITANA,
SUMATRA,12,0,0,LA GAITANA,
TENDERLY,12,0,0,LA GAITANA,
VORAGINE,12,0,0,LA GAITANA,
WALKER,12,0,0,LA GAITANA,
ZAPOTE,12,0,0,LA GAITANA,
ZURIGO,12,0,0,LA GAITANA,
ALI_BABA,13,0,0,LA GAITANA,
AMOROSA,13,0,0,LA GAITANA,
ANTIGUA,13,0,0,LA GAITANA,
ARMONIA,13,0,0,LA GAITANA,
BIZET,13,0,0,LA GAITANA,
CAROLINE_GOLD,13,0,0,LA GAITANA,
CHELO,13,0,0,LA GAITANA,
DILETTA,13,0,0,LA GAITANA,
DONCEL,13,0,0,LA GAITANA,
FARIDA,13,0,0,LA GAITANA,
EXTASIS,13,0,0,LA GAITANA,
FUENTE,13,0,0,LA GAITANA,
GRANSOLE,13,0,0,LA GAITANA,
IKEBANA,13,0,0,LA GAITANA,
ILUSION,13,0,0,LA GAITANA,
JOBIM,13,0,0,LA GAITANA,
NAUTILUS,13,0,0,LA GAITANA,
NEON,13,0,0,LA GAITANA,
LEGE_MARRONE,13,0,0,LA GAITANA,
MOONLIGHT,13,0,0,LA GAITANA,
NEW_YORK,13,0,0,LA GAITANA,
NOVIA,13,0,0,LA GAITANA,
RANDAL,13,0,0,LA GAITANA,
RODAS,13,0,0,LA GAITANA,
HAWAI,13,0,0,LA GAITANA,
SORRISO,13,0,0,LA GAITANA,
TINGUA,13,0,0,LA GAITANA,
ZAFIRO,13,0,0,LA GAITANA,
ZENIT,13,0,0,LA GAITANA,
HERMES,13,0,0,LA GAITANA,
ZEPPELIN,13,0,0,LA GAITANA,
KINO,13,0,0,LA GAITANA,
VELVET,13,0,0,LA GAITANA,
TANGELO,13,0,0,LA GAITANA,
ORANGE_FLAME,13,0,0,LA GAITANA,
TRUENO,13,0,0,LA GAITANA,
AMBROSE,13,0,0,LA GAITANA,
ANDINO,13,0,0,LA GAITANA,
BOUZERON,13,0,0,LA GAITANA,
CAPRICHO,13,0,0,LA GAITANA,
CAROCHE,13,0,0,LA GAITANA,
CAROLINE,13,0,0,LA GAITANA,
DANDY,13,0,0,LA GAITANA,
DANIKO,13,0,0,LA GAITANA,
DILETTA_CREMA,13,0,0,LA GAITANA,
DON_PEDRO,13,0,0,LA GAITANA,
FAITH,13,0,0,LA GAITANA,
FARIETA,13,0,0,LA GAITANA,
FAUSTO,13,0,0,LA GAITANA,
FREDY,13,0,0,LA GAITANA,
GLADYS,13,0,0,LA GAITANA,
GOBI,13,0,0,LA GAITANA,
GOBLIN,13,0,0,LA GAITANA,
GOLEM,13,0,0,LA GAITANA,
HELIOS,13,0,0,LA GAITANA,
ISOLA,13,0,0,LA GAITANA,
KINO_SPORT,13,0,0,LA GAITANA,
KOMACHI,13,0,0,LA GAITANA,
LIGHT_STAR,13,0,0,LA GAITANA,
LIZZY,13,0,0,LA GAITANA,
MADELON,13,0,0,LA GAITANA,
MEGAN,13,0,0,LA GAITANA,
MELODIA,13,0,0,LA GAITANA,
MIZUKI,13,0,0,LA GAITANA,
MONTOYA,13,0,0,LA GAITANA,
PELAYO,13,0,0,LA GAITANA,
POLIMNIA,13,0,0,LA GAITANA,
SOLEX,13,0,0,LA GAITANA,
SUMATRA,13,0,0,LA GAITANA,
TENDERLY,13,0,0,LA GAITANA,
VORAGINE,13,0,0,LA GAITANA,
WALKER,13,0,0,LA GAITANA,
ZAPOTE,13,0,0,LA GAITANA,
ZURIGO,13,0,0,LA GAITANA,
ALI_BABA,14,0,0,LA GAITANA,
AMOROSA,14,0,0,LA GAITANA,
ANTIGUA,14,0,0,LA GAITANA,
ARMONIA,14,0,0,LA GAITANA,
BIZET,14,0,0,LA GAITANA,
CAROLINE_GOLD,14,0,0,LA GAITANA,
CHELO,14,0,0,LA GAITANA,
DILETTA,14,0,0,LA GAITANA,
DONCEL,14,0,0,LA GAITANA,
FARIDA,14,0,0,LA GAITANA,
EXTASIS,14,0,0,LA GAITANA,
FUENTE,14,0,0,LA GAITANA,
GRANSOLE,14,0,0,LA GAITANA,
IKEBANA,14,0,0,LA GAITANA,
ILUSION,14,0,0,LA GAITANA,
JOBIM,14,0,0,LA GAITANA,
NAUTILUS,14,0,0,LA GAITANA,
NEON,14,0,0,LA GAITANA,
LEGE_MARRONE,14,0,0,LA GAITANA,
MOONLIGHT,14,0,0,LA GAITANA,
NEW_YORK,14,0,0,LA GAITANA,
NOVIA,14,0,0,LA GAITANA,
RANDAL,14,0,0,LA GAITANA,
RODAS,14,0,0,LA GAITANA,
HAWAI,14,0,0,LA GAITANA,
SORRISO,14,0,0,LA GAITANA,
TINGUA,14,0,0,LA GAITANA,
ZAFIRO,14,0,0,LA GAITANA,
ZENIT,14,0,0,LA GAITANA,
HERMES,14,0,0,LA GAITANA,
ZEPPELIN,14,0,0,LA GAITANA,
KINO,14,0,0,LA GAITANA,
VELVET,14,0,0,LA GAITANA,
TANGELO,14,0,0,LA GAITANA,
ORANGE_FLAME,14,0,0,LA GAITANA,
TRUENO,14,0,0,LA GAITANA,
AMBROSE,14,0,0,LA GAITANA,
ANDINO,14,0,0,LA GAITANA,
BOUZERON,14,0,0,LA GAITANA,
CAPRICHO,14,0,0,LA GAITANA,
CAROCHE,14,0,0,LA GAITANA,
CAROLINE,14,0,0,LA GAITANA,
DANDY,14,0,0,LA GAITANA,
DANIKO,14,0,0,LA GAITANA,
DILETTA_CREMA,14,0,0,LA GAITANA,
DON_PEDRO,14,0,0,LA GAITANA,
FAITH,14,0,0,LA GAITANA,
FARIETA,14,0,0,LA GAITANA,
FAUSTO,14,0,0,LA GAITANA,
FREDY,14,0,0,LA GAITANA,
GLADYS,14,0,0,LA GAITANA,
GOBI,14,0,0,LA GAITANA,
GOBLIN,14,0,0,LA GAITANA,
GOLEM,14,0,0,LA GAITANA,
HELIOS,14,0,0,LA GAITANA,
ISOLA,14,0,0,LA GAITANA,
KINO_SPORT,14,0,0,LA GAITANA,
KOMACHI,14,0,0,LA GAITANA,
LIGHT_STAR,14,0,0,LA GAITANA,
LIZZY,14,0,0,LA GAITANA,
MADELON,14,0,0,LA GAITANA,
MEGAN,14,0,0,LA GAITANA,
MELODIA,14,0,0,LA GAITANA,
MIZUKI,14,0,0,LA GAITANA,
MONTOYA,14,0,0,LA GAITANA,
PELAYO,14,0,0,LA GAITANA,
POLIMNIA,14,0,0,LA GAITANA,
SOLEX,14,0,0,LA GAITANA,
SUMATRA,14,0,0,LA GAITANA,
TENDERLY,14,0,0,LA GAITANA,
VORAGINE,14,0,0,LA GAITANA,
WALKER,14,0,0,LA GAITANA,
ZAPOTE,14,0,0,LA GAITANA,
ZURIGO,14,0,0,LA GAITANA,
ALI_BABA,15,0,0,LA GAITANA,2
AMOROSA,15,0,0,LA GAITANA,2
ANTIGUA,15,0,0,LA GAITANA,2
ARMONIA,15,0,0,LA GAITANA,2
BIZET,15,0,0,LA GAITANA,2
CAROLINE_GOLD,15,0,0,LA GAITANA,2
CHELO,15,0,0,LA GAITANA,2
DILETTA,15,0,0,LA GAITANA,2
DONCEL,15,0,0,LA GAITANA,2
FARIDA,15,0,0,LA GAITANA,2
EXTASIS,15,0,0,LA GAITANA,2
FUENTE,15,0,0,LA GAITANA,2
GRANSOLE,15,0,0,LA GAITANA,2
IKEBANA,15,0,0,LA GAITANA,2
ILUSION,15,0,0,LA GAITANA,2
JOBIM,15,0,0,LA GAITANA,2
NAUTILUS,15,0,0,LA GAITANA,2
NEON,15,0,0,LA GAITANA,2
LEGE_MARRONE,15,0,0,LA GAITANA,2
MOONLIGHT,15,0,0,LA GAITANA,2
NEW_YORK,15,0,0,LA GAITANA,2
NOVIA,15,0,0,LA GAITANA,2
RANDAL,15,0,0,LA GAITANA,2
RODAS,15,0,0,LA GAITANA,2
HAWAI,15,0,0,LA GAITANA,2
SORRISO,15,0,0,LA GAITANA,2
TINGUA,15,0,0,LA GAITANA,2
ZAFIRO,15,0,0,LA GAITANA,2
ZENIT,15,0,0,LA GAITANA,2
HERMES,15,0,0,LA GAITANA,2
ZEPPELIN,15,0,0,LA GAITANA,2
KINO,15,0,0,LA GAITANA,2
VELVET,15,0,0,LA GAITANA,2
TANGELO,15,0,0,LA GAITANA,2
ORANGE_FLAME,15,0,0,LA GAITANA,2
TRUENO,15,0,0,LA GAITANA,2
AMBROSE,15,0,0,LA GAITANA,2
ANDINO,15,0,0,LA GAITANA,2
BOUZERON,15,0,0,LA GAITANA,2
CAPRICHO,15,0,0,LA GAITANA,2
CAROCHE,15,0,0,LA GAITANA,2
CAROLINE,15,0,0,LA GAITANA,2
DANDY,15,0,0,LA GAITANA,2
DANIKO,15,0,0,LA GAITANA,2
DILETTA_CREMA,15,0,0,LA GAITANA,2
DON_PEDRO,15,0,0,LA GAITANA,2
FAITH,15,0,0,LA GAITANA,2
FARIETA,15,0,0,LA GAITANA,2
FAUSTO,15,0,0,LA GAITANA,2
FREDY,15,0,0,LA GAITANA,2
GLADYS,15,0,0,LA GAITANA,2
GOBI,15,0,0,LA GAITANA,2
GOBLIN,15,0,0,LA GAITANA,2
GOLEM,15,0,0,LA GAITANA,2
HELIOS,15,0,0,LA GAITANA,2
ISOLA,15,0,0,LA GAITANA,2
KINO_SPORT,15,0,0,LA GAITANA,2
KOMACHI,15,0,0,LA GAITANA,2
LIGHT_STAR,15,0,0,LA GAITANA,2
LIZZY,15,0,0,LA GAITANA,2
MADELON,15,0,0,LA GAITANA,2
MEGAN,15,0,0,LA GAITANA,2
MELODIA,15,0,0,LA GAITANA,2
MIZUKI,15,0,0,LA GAITANA,2
MONTOYA,15,0,0,LA GAITANA,2
PELAYO,15,0,0,LA GAITANA,2
POLIMNIA,15,0,0,LA GAITANA,2
SOLEX,15,0,0,LA GAITANA,2
SUMATRA,15,0,0,LA GAITANA,2
TENDERLY,15,0,0,LA GAITANA,2
VORAGINE,15,0,0,LA GAITANA,2
WALKER,15,0,0,LA GAITANA,2
ZAPOTE,15,0,0,LA GAITANA,2
ZURIGO,15,0,0,LA GAITANA,2
ALI_BABA,16,0,0,LA GAITANA,
AMOROSA,16,0,0,LA GAITANA,
ANTIGUA,16,0,0,LA GAITANA,
ARMONIA,16,0,0,LA GAITANA,
BIZET,16,0,0,LA GAITANA,
CAROLINE_GOLD,16,0,0,LA GAITANA,
CHELO,16,0,0,LA GAITANA,
DILETTA,16,0,0,LA GAITANA,
DONCEL,16,0,0,LA GAITANA,
FARIDA,16,0,0,LA GAITANA,
EXTASIS,16,0,0,LA GAITANA,
FUENTE,16,0,0,LA GAITANA,
GRANSOLE,16,0,0,LA GAITANA,
IKEBANA,16,0,0,LA GAITANA,
ILUSION,16,0,0,LA GAITANA,
JOBIM,16,0,0,LA GAITANA,
NAUTILUS,16,0,0,LA GAITANA,
NEON,16,0,0,LA GAITANA,
LEGE_MARRONE,16,0,0,LA GAITANA,
MOONLIGHT,16,0,0,LA GAITANA,
NEW_YORK,16,0,0,LA GAITANA,
NOVIA,16,0,0,LA GAITANA,
RANDAL,16,0,0,LA GAITANA,
RODAS,16,0,0,LA GAITANA,
HAWAI,16,0,0,LA GAITANA,
SORRISO,16,0,0,LA GAITANA,
TINGUA,16,0,0,LA GAITANA,
ZAFIRO,16,0,0,LA GAITANA,
ZENIT,16,0,0,LA GAITANA,
HERMES,16,0,0,LA GAITANA,
ZEPPELIN,16,0,0,LA GAITANA,
KINO,16,0,0,LA GAITANA,
VELVET,16,0,0,LA GAITANA,
TANGELO,16,0,0,LA GAITANA,
ORANGE_FLAME,16,0,0,LA GAITANA,
TRUENO,16,0,0,LA GAITANA,
AMBROSE,16,0,0,LA GAITANA,
ANDINO,16,0,0,LA GAITANA,
BOUZERON,16,0,0,LA GAITANA,
CAPRICHO,16,0,0,LA GAITANA,
CAROCHE,16,0,0,LA GAITANA,
CAROLINE,16,0,0,LA GAITANA,
DANDY,16,0,0,LA GAITANA,
DANIKO,16,0,0,LA GAITANA,
DILETTA_CREMA,16,0,0,LA GAITANA,
DON_PEDRO,16,0,0,LA GAITANA,
FAITH,16,0,0,LA GAITANA,
FARIETA,16,0,0,LA GAITANA,
FAUSTO,16,0,0,LA GAITANA,
FREDY,16,0,0,LA GAITANA,
GLADYS,16,0,0,LA GAITANA,
GOBI,16,0,0,LA GAITANA,
GOBLIN,16,0,0,LA GAITANA,
GOLEM,16,0,0,LA GAITANA,
HELIOS,16,0,0,LA GAITANA,
ISOLA,16,0,0,LA GAITANA,
KINO_SPORT,16,0,0,LA GAITANA,
KOMACHI,16,0,0,LA GAITANA,
LIGHT_STAR,16,0,0,LA GAITANA,
LIZZY,16,0,0,LA GAITANA,
MADELON,16,0,0,LA GAITANA,
MEGAN,16,0,0,LA GAITANA,
MELODIA,16,0,0,LA GAITANA,
MIZUKI,16,0,0,LA GAITANA,
MONTOYA,16,0,0,LA GAITANA,
PELAYO,16,0,0,LA GAITANA,
POLIMNIA,16,0,0,LA GAITANA,
SOLEX,16,0,0,LA GAITANA,
SUMATRA,16,0,0,LA GAITANA,
TENDERLY,16,0,0,LA GAITANA,
VORAGINE,16,0,0,LA GAITANA,
WALKER,16,0,0,LA GAITANA,
ZAPOTE,16,0,0,LA GAITANA,
ZURIGO,16,0,0,LA GAITANA,
ALI_BABA,17,0,0,LA GAITANA,
AMOROSA,17,0,0,LA GAITANA,
ANTIGUA,17,0,0,LA GAITANA,
ARMONIA,17,0,0,LA GAITANA,
BIZET,17,0,0,LA GAITANA,
CAROLINE_GOLD,17,0,0,LA GAITANA,
CHELO,17,0,0,LA GAITANA,
DILETTA,17,0,0,LA GAITANA,
DONCEL,17,0,0,LA GAITANA,
FARIDA,17,0,0,LA GAITANA,
EXTASIS,17,0,0,LA GAITANA,
FUENTE,17,0,0,LA GAITANA,
GRANSOLE,17,0,0,LA GAITANA,
IKEBANA,17,0,0,LA GAITANA,
ILUSION,17,0,0,LA GAITANA,
JOBIM,17,0,0,LA GAITANA,
NAUTILUS,17,0,0,LA GAITANA,
NEON,17,0,0,LA GAITANA,
LEGE_MARRONE,17,0,0,LA GAITANA,
MOONLIGHT,17,0,0,LA GAITANA,
NEW_YORK,17,0,0,LA GAITANA,
NOVIA,17,0,0,LA GAITANA,
RANDAL,17,0,0,LA GAITANA,
RODAS,17,0,0,LA GAITANA,
HAWAI,17,0,0,LA GAITANA,
SORRISO,17,0,0,LA GAITANA,
TINGUA,17,0,0,LA GAITANA,
ZAFIRO,17,0,0,LA GAITANA,
ZENIT,17,0,0,LA GAITANA,
HERMES,17,0,0,LA GAITANA,
ZEPPELIN,17,0,0,LA GAITANA,
KINO,17,0,0,LA GAITANA,
VELVET,17,0,0,LA GAITANA,
TANGELO,17,0,0,LA GAITANA,
ORANGE_FLAME,17,0,0,LA GAITANA,
TRUENO,17,0,0,LA GAITANA,
AMBROSE,17,0,0,LA GAITANA,
ANDINO,17,0,0,LA GAITANA,
BOUZERON,17,0,0,LA GAITANA,
CAPRICHO,17,0,0,LA GAITANA,
CAROCHE,17,0,0,LA GAITANA,
CAROLINE,17,0,0,LA GAITANA,
DANDY,17,0,0,LA GAITANA,
DANIKO,17,0,0,LA GAITANA,
DILETTA_CREMA,17,0,0,LA GAITANA,
DON_PEDRO,17,0,0,LA GAITANA,
FAITH,17,0,0,LA GAITANA,
FARIETA,17,0,0,LA GAITANA,
FAUSTO,17,0,0,LA GAITANA,
FREDY,17,0,0,LA GAITANA,
GLADYS,17,0,0,LA GAITANA,
GOBI,17,0,0,LA GAITANA,
GOBLIN,17,0,0,LA GAITANA,
GOLEM,17,0,0,LA GAITANA,
HELIOS,17,0,0,LA GAITANA,
ISOLA,17,0,0,LA GAITANA,
KINO_SPORT,17,0,0,LA GAITANA,
KOMACHI,17,0,0,LA GAITANA,
LIGHT_STAR,17,0,0,LA GAITANA,
LIZZY,17,0,0,LA GAITANA,
MADELON,17,0,0,LA GAITANA,
MEGAN,17,0,0,LA GAITANA,
MELODIA,17,0,0,LA GAITANA,
MIZUKI,17,0,0,LA GAITANA,
MONTOYA,17,0,0,LA GAITANA,
PELAYO,17,0,0,LA GAITANA,
POLIMNIA,17,0,0,LA GAITANA,
SOLEX,17,0,0,LA GAITANA,
SUMATRA,17,0,0,LA GAITANA,
TENDERLY,17,0,0,LA GAITANA,
VORAGINE,17,0,0,LA GAITANA,
WALKER,17,0,0,LA GAITANA,
ZAPOTE,17,0,0,LA GAITANA,
ZURIGO,17,0,0,LA GAITANA,
ALI_BABA,18,0,0,LA GAITANA,
AMOROSA,18,0,0,LA GAITANA,
ANTIGUA,18,0,0,LA GAITANA,
ARMONIA,18,0,0,LA GAITANA,
BIZET,18,0,0,LA GAITANA,
CAROLINE_GOLD,18,0,0,LA GAITANA,
CHELO,18,0,0,LA GAITANA,
DILETTA,18,0,0,LA GAITANA,
DONCEL,18,0,0,LA GAITANA,
FARIDA,18,0,0,LA GAITANA,
EXTASIS,18,0,0,LA GAITANA,
FUENTE,18,0,0,LA GAITANA,
GRANSOLE,18,0,0,LA GAITANA,
